param1 param2 velocity_relative_error second_field_relative_error
8.000000000000000000e+00 8.111111111111111160e-01 2.151842001585702220e-03 7.652756636241633825e-02
8.000000000000000000e+00 8.111111111111111160e-01 5.610171702955985690e-03 1.624399207085038543e-01
8.000000000000000000e+00 8.111111111111111160e-01 7.219859200650659628e-03 8.726327654632999586e-02
8.000000000000000000e+00 8.111111111111111160e-01 6.733478605486171824e-03 4.016581865928631895e-02
8.000000000000000000e+00 8.111111111111111160e-01 5.065869806546745811e-03 3.542949793945985443e-02
8.000000000000000000e+00 8.111111111111111160e-01 4.824965403410174693e-03 1.974647186340366262e-02
8.000000000000000000e+00 8.111111111111111160e-01 1.400816865172587432e-02 1.178348494577058370e-01
8.000000000000000000e+00 8.111111111111111160e-01 5.971201065373106000e-03 2.538366186703986185e-02
9.000000000000000000e+00 8.111111111111111160e-01 7.510537971860139529e-03 9.109046904946438428e-02
9.000000000000000000e+00 8.111111111111111160e-01 3.293238988258181867e-03 7.636956213902769408e-02
9.000000000000000000e+00 8.111111111111111160e-01 2.154424490795217237e-03 7.659177633589550616e-02
9.000000000000000000e+00 8.111111111111111160e-01 5.640229742621379397e-03 1.680418519584844506e-01
9.000000000000000000e+00 8.111111111111111160e-01 7.249912151730832609e-03 9.406276865369427032e-02
9.000000000000000000e+00 8.111111111111111160e-01 6.777292205538099426e-03 4.817941716424962301e-02
9.000000000000000000e+00 8.111111111111111160e-01 5.129409110531123889e-03 3.554802317923126675e-02
9.000000000000000000e+00 8.111111111111111160e-01 4.929864103309886635e-03 2.054982571275357564e-02
9.000000000000000000e+00 8.111111111111111160e-01 1.460633215172026621e-02 1.289854439986133083e-01
9.000000000000000000e+00 8.111111111111111160e-01 6.296902582116539054e-03 3.154206456018258248e-02
1.000000000000000000e+01 8.111111111111111160e-01 7.510550707322428445e-03 9.109046878951619630e-02
1.000000000000000000e+01 8.111111111111111160e-01 3.295841250548649411e-03 7.636957310258625509e-02
1.000000000000000000e+01 8.111111111111111160e-01 7.895377223099108929e-03 7.873791514739990338e-02
1.000000000000000000e+01 8.111111111111111160e-01 5.666779637190234864e-03 1.727432015074009397e-01
1.000000000000000000e+01 8.111111111111111160e-01 7.277944262551114263e-03 1.001812904676326471e-01
1.000000000000000000e+01 8.111111111111111160e-01 6.819410010670525803e-03 5.574973966838792094e-02
1.000000000000000000e+01 8.111111111111111160e-01 5.197195001273685090e-03 3.654165973915183413e-02
1.000000000000000000e+01 8.111111111111111160e-01 5.017951437885972803e-03 2.184012375751524446e-02
1.000000000000000000e+01 8.111111111111111160e-01 6.671041758583919588e-03 3.650195768415048087e-02
1.000000000000000000e+01 8.111111111111111160e-01 6.570698992070361441e-03 3.765757710729071561e-02
1.000000000000000000e+00 9.000000000000000222e-01 7.485103436409897698e-03 9.109063998131713968e-02
1.000000000000000000e+00 9.000000000000000222e-01 3.206782570679886195e-03 7.634376921258437254e-02
1.000000000000000000e+00 9.000000000000000222e-01 2.223480693825303969e-03 7.350926615155287114e-02
1.000000000000000000e+00 9.000000000000000222e-01 5.986145106719531657e-03 5.519437523429482351e-02
1.000000000000000000e+00 9.000000000000000222e-01 8.762878640351842718e-03 1.843236844950648934e-01
1.000000000000000000e+00 9.000000000000000222e-01 7.553150051739513510e-03 3.543202959944483088e-02
1.000000000000000000e+00 9.000000000000000222e-01 7.506817259997915388e-03 3.481511728857421273e-02
1.000000000000000000e+00 9.000000000000000222e-01 7.490253608379946783e-03 3.404408186557031368e-02
1.000000000000000000e+00 9.000000000000000222e-01 7.489699591406480915e-03 3.403977867073725017e-02
1.000000000000000000e+00 9.000000000000000222e-01 7.489700516255273083e-03 3.403977767497692875e-02
2.000000000000000000e+00 9.000000000000000222e-01 7.485227258339363469e-03 9.109056491926730004e-02
2.000000000000000000e+00 9.000000000000000222e-01 3.249517269805053676e-03 7.634327772433263659e-02
2.000000000000000000e+00 9.000000000000000222e-01 2.249056894141864861e-03 7.538580378049723751e-02
2.000000000000000000e+00 9.000000000000000222e-01 8.594649410522578817e-03 1.174569006027586099e-01
2.000000000000000000e+00 9.000000000000000222e-01 7.568480105672842698e-03 4.704463224509148472e-02
2.000000000000000000e+00 9.000000000000000222e-01 7.327396649760497920e-03 3.654911979461497595e-02
2.000000000000000000e+00 9.000000000000000222e-01 7.033955919563191807e-03 6.927813086077208582e-02
2.000000000000000000e+00 9.000000000000000222e-01 6.526496511457854921e-03 3.605760774079906639e-02
2.000000000000000000e+00 9.000000000000000222e-01 6.504276188920745175e-03 3.547449785155983026e-02
2.000000000000000000e+00 9.000000000000000222e-01 6.504486839047733497e-03 3.547483198400721432e-02
3.000000000000000000e+00 9.000000000000000222e-01 1.717582278037984092e-02 1.092283757903069197e-01
3.000000000000000000e+00 9.000000000000000222e-01 3.265844155109975597e-03 7.634194266873174650e-02
3.000000000000000000e+00 9.000000000000000222e-01 2.955776673835011897e-03 7.817112506351450718e-02
3.000000000000000000e+00 9.000000000000000222e-01 5.844147031988785809e-03 1.067509851310496638e-01
3.000000000000000000e+00 9.000000000000000222e-01 7.549345032825674311e-03 5.017610935332495609e-02
3.000000000000000000e+00 9.000000000000000222e-01 7.294894288294453098e-03 2.789147522328906323e-02
3.000000000000000000e+00 9.000000000000000222e-01 6.566833229970990386e-03 4.498877280970476483e-02
3.000000000000000000e+00 9.000000000000000222e-01 6.030581180146337220e-03 3.088226532364468299e-02
3.000000000000000000e+00 9.000000000000000222e-01 7.658333263575869271e-03 6.810702017178874024e-02
3.000000000000000000e+00 9.000000000000000222e-01 5.992651687496798954e-03 2.825398189409827551e-02
4.000000000000000000e+00 9.000000000000000222e-01 7.485289695044208824e-03 9.109066606883779726e-02
4.000000000000000000e+00 9.000000000000000222e-01 3.274407698658250189e-03 7.634183250957174427e-02
4.000000000000000000e+00 9.000000000000000222e-01 2.271504335450752823e-03 7.644650901912691809e-02
4.000000000000000000e+00 9.000000000000000222e-01 5.862967375307903857e-03 1.245959632077033447e-01
4.000000000000000000e+00 9.000000000000000222e-01 7.554272517353327610e-03 5.704457902533558583e-02
4.000000000000000000e+00 9.000000000000000222e-01 8.332930870809003576e-03 7.644340982202485479e-02
4.000000000000000000e+00 9.000000000000000222e-01 6.468154228624838076e-03 4.350382380611553940e-02
4.000000000000000000e+00 9.000000000000000222e-01 5.809218627564332639e-03 2.645555749878107307e-02
4.000000000000000000e+00 9.000000000000000222e-01 5.803311778028779656e-03 2.198434236420614835e-02
4.000000000000000000e+00 9.000000000000000222e-01 5.801672158814450211e-03 2.168764569182762489e-02
5.000000000000000000e+00 9.000000000000000222e-01 7.485302230761771772e-03 9.109068867163273853e-02
5.000000000000000000e+00 9.000000000000000222e-01 8.324689314651981253e-03 7.673208045279872325e-02
5.000000000000000000e+00 9.000000000000000222e-01 2.276940348610591216e-03 7.666915913900605728e-02
5.000000000000000000e+00 9.000000000000000222e-01 5.885837168759740223e-03 1.381347097811826130e-01
5.000000000000000000e+00 9.000000000000000222e-01 8.898153144602046274e-03 9.771895889499464249e-02
5.000000000000000000e+00 9.000000000000000222e-01 7.333039790702519482e-03 2.057936323901125852e-02
5.000000000000000000e+00 9.000000000000000222e-01 6.445170716448468326e-03 4.140418384604747926e-02
5.000000000000000000e+00 9.000000000000000222e-01 5.712879371052557304e-03 2.378577112193783205e-02
5.000000000000000000e+00 9.000000000000000222e-01 5.773815897059651238e-03 2.013591692492645857e-02
5.000000000000000000e+00 9.000000000000000222e-01 5.769665522319538525e-03 1.913341709628123277e-02
6.000000000000000000e+00 9.000000000000000222e-01 7.485310586202710732e-03 9.109047220607557893e-02
6.000000000000000000e+00 9.000000000000000222e-01 3.283240401186964495e-03 7.634194191692887654e-02
6.000000000000000000e+00 9.000000000000000222e-01 2.280755298328664485e-03 7.681936996922825167e-02
6.000000000000000000e+00 9.000000000000000222e-01 5.907681850501856138e-03 1.486315576114146386e-01
6.000000000000000000e+00 9.000000000000000222e-01 7.584111250814382435e-03 7.419766127620082419e-02
6.000000000000000000e+00 9.000000000000000222e-01 7.361804890458468684e-03 2.629727225885931594e-02
6.000000000000000000e+00 9.000000000000000222e-01 6.458002198760129028e-03 3.955666514735460548e-02
6.000000000000000000e+00 9.000000000000000222e-01 8.726917931418085722e-03 1.051126585315052125e-01
6.000000000000000000e+00 9.000000000000000222e-01 5.813296872755197887e-03 2.294101845183544111e-02
6.000000000000000000e+00 9.000000000000000222e-01 5.807180060855520604e-03 2.140054284638005094e-02
7.000000000000000000e+00 9.000000000000000222e-01 1.718329452587670503e-02 1.364255159240536641e-01
7.000000000000000000e+00 9.000000000000000222e-01 3.285813919115117190e-03 7.634178073818460863e-02
7.000000000000000000e+00 9.000000000000000222e-01 2.931536360711449636e-03 1.035767683027656316e-01
7.000000000000000000e+00 9.000000000000000222e-01 5.927298861649935545e-03 1.569600925945713044e-01
7.000000000000000000e+00 9.000000000000000222e-01 7.600786688070431361e-03 8.229073486328913889e-02
7.000000000000000000e+00 9.000000000000000222e-01 7.390598939925315490e-03 3.425707319691261715e-02
7.000000000000000000e+00 9.000000000000000222e-01 8.296356843152725979e-03 7.566720526633399779e-02
7.000000000000000000e+00 9.000000000000000222e-01 5.661407046663158825e-03 2.283072353725266318e-02
7.000000000000000000e+00 9.000000000000000222e-01 5.878299845772635111e-03 2.802263419159632674e-02
7.000000000000000000e+00 9.000000000000000222e-01 5.871337673068999750e-03 2.653278301731855013e-02
8.000000000000000000e+00 9.000000000000000222e-01 7.485321043746664786e-03 9.109047761718476466e-02
8.000000000000000000e+00 9.000000000000000222e-01 3.287758670677755086e-03 7.634188227605871735e-02
8.000000000000000000e+00 9.000000000000000222e-01 2.285745700558261193e-03 7.700935694813604293e-02
8.000000000000000000e+00 9.000000000000000222e-01 8.610254770606021180e-03 2.040343996098562263e-01
8.000000000000000000e+00 9.000000000000000222e-01 8.818118105784950034e-03 1.089381644937546662e-01
8.000000000000000000e+00 9.000000000000000222e-01 7.418208768670594977e-03 4.255042895643650763e-02
8.000000000000000000e+00 9.000000000000000222e-01 6.526388893449187184e-03 3.808720348496252850e-02
8.000000000000000000e+00 9.000000000000000222e-01 9.216909760218900544e-03 1.178338674465052305e-01
8.000000000000000000e+00 9.000000000000000222e-01 5.949256146785980061e-03 3.361681192050504363e-02
8.000000000000000000e+00 9.000000000000000222e-01 5.942649867622023206e-03 3.267806840119354822e-02
9.000000000000000000e+00 9.000000000000000222e-01 7.485324552860449059e-03 9.109046787377600429e-02
9.000000000000000000e+00 9.000000000000000222e-01 8.229893325006107374e-03 8.441899762984216016e-02
9.000000000000000000e+00 9.000000000000000222e-01 2.287465213035099355e-03 7.707319809721620285e-02
9.000000000000000000e+00 9.000000000000000222e-01 6.805228334192333500e-03 2.890079022870111203e-01
9.000000000000000000e+00 9.000000000000000222e-01 7.631948216453976648e-03 9.629216040890596628e-02
9.000000000000000000e+00 9.000000000000000222e-01 9.007792950155028150e-03 8.236017926422170565e-02
9.000000000000000000e+00 9.000000000000000222e-01 6.568023323390457732e-03 3.866832048835399521e-02
9.000000000000000000e+00 9.000000000000000222e-01 5.672745125712174916e-03 2.523223680232335869e-02
9.000000000000000000e+00 9.000000000000000222e-01 6.017793425123312868e-03 3.901433504605476832e-02
9.000000000000000000e+00 9.000000000000000222e-01 6.012628889173174222e-03 3.900524095644204714e-02
1.000000000000000000e+01 9.000000000000000222e-01 7.485327351276914627e-03 9.109046763212798326e-02
1.000000000000000000e+01 9.000000000000000222e-01 3.290502339448983082e-03 7.634177802980375571e-02
1.000000000000000000e+01 9.000000000000000222e-01 8.035399675140700651e-03 7.930509394890580821e-02
1.000000000000000000e+01 9.000000000000000222e-01 5.973100438055000544e-03 1.739430126737700200e-01
1.000000000000000000e+01 9.000000000000000222e-01 8.825243289350826262e-03 1.329640003424926442e-01
1.000000000000000000e+01 9.000000000000000222e-01 7.468502221124799154e-03 5.809329166141695422e-02
1.000000000000000000e+01 9.000000000000000222e-01 6.610517531674535777e-03 4.004249980421194927e-02
1.000000000000000000e+01 9.000000000000000222e-01 5.686391104183312860e-03 2.701766923189125730e-02
1.000000000000000000e+01 9.000000000000000222e-01 6.080669708582565371e-03 4.398656381697538947e-02
1.000000000000000000e+01 9.000000000000000222e-01 6.077872625017073475e-03 4.520044192569847019e-02
